pitch_type,game_date,release_speed,player_name,batter,pitcher,events,outs_when_up,inning,hit_distance_sc,pitch_number,pitch_name
SI,2023-05-21,96.9,"Holmes, Clay",666181,605280,field_out,2,9,4,3,Sinker
FF,2023-05-21,96.4,"Severino, Luis",656413,622663,,0,2,,3,4-Seam Fastball
SI,2023-05-21,96.3,"Holmes, Clay",666181,605280,,2,9,,2,Sinker
FF,2023-05-21,96.2,"Severino, Luis",656413,622663,,0,2,,2,4-Seam Fastball
SL,2023-05-21,87.6,"Holmes, Clay",666181,605280,,2,9,,1,Slider
SL,2023-05-21,85.5,"Severino, Luis",656413,622663,,0,2,,1,Slider
FF,2023-05-21,95.8,"Severino, Luis",669222,622663,field_out,2,1,29,2,4-Seam Fastball
SI,2023-05-21,96,"Holmes, Clay",656413,605280,walk,2,9,,4,Sinker
SL,2023-05-21,82.2,"Severino, Luis",669222,622663,,2,1,,1,Slider
SI,2023-05-21,95.4,"Holmes, Clay",656413,605280,,2,9,,3,Sinker
SL,2023-05-21,88.8,"Severino, Luis",668715,622663,double,2,1,270,6,Slider
SI,2023-05-21,95.9,"Holmes, Clay",656413,605280,,2,9,,2,Sinker
SI,2023-05-21,96.1,"Holmes, Clay",656413,605280,,2,9,,1,Sinker
FF,2023-05-21,96.4,"Severino, Luis",668715,622663,,2,1,,5,4-Seam Fastball
SI,2023-05-21,98.3,"Abreu, Albert",668715,656061,strikeout,2,6,,3,Sinker
SI,2023-05-21,97.1,"Holmes, Clay",669222,605280,strikeout,1,9,,4,Sinker
CH,2023-05-21,87.8,"Severino, Luis",668715,622663,,2,1,2,4,Changeup
SL,2023-05-21,86.9,"Severino, Luis",668715,622663,,2,1,,3,Slider
SL,2023-05-21,87.9,"Abreu, Albert",668715,656061,,2,6,153,2,Slider
SI,2023-05-21,97.3,"Holmes, Clay",669222,605280,,1,9,,3,Sinker
FF,2023-05-21,96.7,"Severino, Luis",668715,622663,,2,1,,2,4-Seam Fastball
SI,2023-05-21,97.8,"Abreu, Albert",668715,656061,,2,6,,1,Sinker
SL,2023-05-21,88.8,"Holmes, Clay",669222,605280,,1,9,,2,Slider
SI,2023-05-21,96.5,"Holmes, Clay",669222,605280,,1,9,305,1,Sinker
CH,2023-05-21,88.4,"Abreu, Albert",641584,656061,field_out,1,6,236,2,Changeup
FF,2023-05-21,96.3,"Severino, Luis",668715,622663,,2,1,,1,4-Seam Fastball
SL,2023-05-21,88.5,"Holmes, Clay",668715,605280,single,1,9,294,4,Slider
SL,2023-05-21,83.6,"Severino, Luis",641584,622663,field_out,1,1,360,3,Slider
SI,2023-05-21,100,"Abreu, Albert",641584,656061,,1,6,,1,Sinker
SI,2023-05-21,97.2,"Holmes, Clay",668715,605280,,1,9,,3,Sinker
SI,2023-05-21,100.2,"Abreu, Albert",680574,656061,field_out,0,6,19,6,Sinker
SL,2023-05-21,85.1,"Severino, Luis",641584,622663,,1,1,,2,Slider
SI,2023-05-21,98.7,"Abreu, Albert",680574,656061,,0,6,213,5,Sinker
SI,2023-05-21,96.8,"Holmes, Clay",668715,605280,,1,9,,2,Sinker
FF,2023-05-21,96.6,"Severino, Luis",641584,622663,,1,1,122,1,4-Seam Fastball
SL,2023-05-21,85,"Cordero, Jimmy",666181,622772,field_out,2,7,136,3,Slider
CH,2023-05-21,87.2,"Severino, Luis",680574,622663,strikeout,0,1,,6,Changeup
SL,2023-05-21,88.4,"Abreu, Albert",680574,656061,,0,6,,4,Slider
SI,2023-05-21,96.4,"Holmes, Clay",668715,605280,,1,9,2,1,Sinker
SL,2023-05-21,87.2,"Holmes, Clay",641584,605280,single,1,9,87,1,Slider
FF,2023-05-21,95.9,"Severino, Luis",680574,622663,,0,1,,5,4-Seam Fastball
SI,2023-05-21,98.4,"Abreu, Albert",680574,656061,,0,6,,3,Sinker
SI,2023-05-21,96.1,"Cordero, Jimmy",666181,622772,,2,7,122,2,Sinker
SL,2023-05-21,85,"Cordero, Jimmy",666181,622772,,2,7,,1,Slider
FF,2023-05-21,96.3,"Severino, Luis",680574,622663,,0,1,127,4,4-Seam Fastball
CH,2023-05-21,87.1,"Peralta, Wandy",663697,593974,field_out,2,8,85,2,Changeup
SI,2023-05-21,98.7,"Abreu, Albert",680574,656061,,0,6,,2,Sinker
SL,2023-05-21,88.4,"Holmes, Clay",680574,605280,field_out,0,9,358,8,Slider
SI,2023-05-21,97.5,"Abreu, Albert",680574,656061,,0,6,,1,Sinker
CH,2023-05-21,86,"Severino, Luis",680574,622663,,0,1,,3,Changeup
SL,2023-05-21,88.3,"Holmes, Clay",680574,605280,,0,9,3,7,Slider
SI,2023-05-21,93.9,"Peralta, Wandy",663697,593974,,2,8,,1,Sinker
SI,2023-05-21,96.4,"Cordero, Jimmy",656413,622772,field_out,1,7,11,3,Sinker
SI,2023-05-21,96,"Holmes, Clay",680574,605280,,0,9,,6,Sinker
CH,2023-05-21,87.2,"Peralta, Wandy",571912,593974,field_out,1,8,52,4,Changeup
SI,2023-05-21,97,"Cordero, Jimmy",656413,622772,,1,7,,2,Sinker
FF,2023-05-21,95.4,"Severino, Luis",680574,622663,,0,1,,2,4-Seam Fastball
SI,2023-05-21,99.4,"Abreu, Albert",663697,656061,field_out,2,5,118,6,Sinker
SI,2023-05-21,95.3,"Peralta, Wandy",571912,593974,,1,8,121,3,Sinker
ST,2023-05-21,84.3,"Holmes, Clay",680574,605280,,0,9,181,5,Sweeper
SI,2023-05-21,98.1,"Abreu, Albert",663697,656061,,2,5,,5,Sinker
SL,2023-05-21,85.3,"Cordero, Jimmy",656413,622772,,1,7,,1,Slider
SL,2023-05-21,87.5,"Severino, Luis",680574,622663,,0,1,,1,Slider
FF,2023-05-21,95.3,"Severino, Luis",663697,622663,walk,0,1,,4,4-Seam Fastball
CH,2023-05-21,85.8,"Peralta, Wandy",571912,593974,,1,8,,2,Changeup
SI,2023-05-21,97.2,"Cordero, Jimmy",669222,622772,strikeout,0,7,,4,Sinker
SI,2023-05-21,95.1,"Holmes, Clay",680574,605280,,0,9,143,4,Sinker
SI,2023-05-21,98.5,"Abreu, Albert",663697,656061,,2,5,,4,Sinker
CH,2023-05-21,86.8,"Peralta, Wandy",571912,593974,,1,8,,1,Changeup
FF,2023-05-21,95.1,"Severino, Luis",663697,622663,,0,1,,3,4-Seam Fastball
SI,2023-05-21,95.9,"Cordero, Jimmy",669222,622772,,0,7,210,3,Sinker
SI,2023-05-21,95.2,"Holmes, Clay",680574,605280,,0,9,,3,Sinker
SL,2023-05-21,88.7,"Abreu, Albert",663697,656061,,2,5,,3,Slider
SI,2023-05-21,93.6,"Peralta, Wandy",621028,593974,field_out,0,8,14,2,Sinker
FF,2023-05-21,95.3,"Severino, Luis",663697,622663,,0,1,,2,4-Seam Fastball
SL,2023-05-21,86.2,"Holmes, Clay",680574,605280,,0,9,,2,Slider
SI,2023-05-21,97,"Abreu, Albert",663697,656061,,2,5,,2,Sinker
SL,2023-05-21,85.4,"Cordero, Jimmy",669222,622772,,0,7,,2,Slider
SI,2023-05-21,94.5,"Holmes, Clay",680574,605280,,0,9,,1,Sinker
SI,2023-05-21,94.6,"Cordero, Jimmy",669222,622772,,0,7,,1,Sinker
CH,2023-05-21,85.9,"Peralta, Wandy",621028,593974,,0,8,,1,Changeup
SI,2023-05-21,97.3,"Abreu, Albert",663697,656061,,2,5,,1,Sinker
FF,2023-05-21,94.4,"Severino, Luis",663697,622663,,0,1,,1,4-Seam Fastball
SI,2023-05-20,96.3,"Brito, Jhony",663697,666745,field_out,2,4,90,4,Sinker
SI,2023-05-20,97.5,"Brito, Jhony",663697,666745,,2,4,,3,Sinker
CU,2023-05-20,80.9,"Brito, Jhony",663697,666745,,2,4,,2,Curveball
SI,2023-05-20,97.5,"Brito, Jhony",663697,666745,,2,4,,1,Sinker
CH,2023-05-20,87.9,"Brito, Jhony",571912,666745,home_run,2,4,398,4,Changeup
SI,2023-05-20,96.4,"Brito, Jhony",571912,666745,,2,4,,3,Sinker
CU,2023-05-20,81.6,"Brito, Jhony",571912,666745,,2,4,,2,Curveball
SI,2023-05-20,96.8,"Brito, Jhony",571912,666745,,2,4,,1,Sinker
SI,2023-05-20,96.5,"Brito, Jhony",676480,666745,single,2,4,9,2,Sinker
CH,2023-05-20,88.6,"Brito, Jhony",676480,666745,,2,4,,1,Changeup
CH,2023-05-20,87.9,"Brito, Jhony",571976,666745,strikeout,1,4,,4,Changeup
SI,2023-05-20,96.7,"Brito, Jhony",571976,666745,,1,4,,3,Sinker
SI,2023-05-20,96.4,"Brito, Jhony",571976,666745,,1,4,,2,Sinker
SI,2023-05-20,96.1,"Brito, Jhony",571976,666745,,1,4,,1,Sinker
CH,2023-05-20,89,"Brito, Jhony",669222,666745,field_out,0,4,351,2,Changeup
SI,2023-05-20,96.4,"Brito, Jhony",669222,666745,,0,4,,1,Sinker
SI,2023-05-20,97.3,"Brito, Jhony",663886,666745,strikeout,2,3,,5,Sinker
CU,2023-05-20,80.8,"Brito, Jhony",663886,666745,,2,3,,4,Curveball
SI,2023-05-20,96.6,"Brito, Jhony",663886,666745,,2,3,,3,Sinker
SI,2023-05-20,95.6,"Brito, Jhony",663886,666745,,2,3,,2,Sinker
CU,2023-05-20,82.4,"Brito, Jhony",663886,666745,,2,3,,1,Curveball
SI,2023-05-20,97.2,"Brito, Jhony",668715,666745,single,2,3,,2,Sinker
CH,2023-05-20,89,"Brito, Jhony",641584,666745,walk,2,3,,5,Changeup
FF,2023-05-20,98,"Brito, Jhony",641584,666745,,2,3,,4,4-Seam Fastball
CH,2023-05-20,90.2,"Brito, Jhony",641584,666745,,2,3,8,3,Changeup
FF,2023-05-20,96.8,"Brito, Jhony",641584,666745,,2,3,,2,4-Seam Fastball
CH,2023-05-20,89.4,"Brito, Jhony",641584,666745,,2,3,,1,Changeup
SI,2023-05-20,97.2,"Brito, Jhony",680574,666745,walk,2,3,,8,Sinker
SI,2023-05-20,97.1,"Brito, Jhony",680574,666745,,2,3,242,7,Sinker
SI,2023-05-20,96,"Brito, Jhony",680574,666745,,2,3,271,6,Sinker
SI,2023-05-20,97.5,"Brito, Jhony",680574,666745,,2,3,,5,Sinker
SI,2023-05-20,96.7,"Brito, Jhony",680574,666745,,2,3,,4,Sinker
CH,2023-05-20,88.5,"Brito, Jhony",680574,666745,,2,3,,3,Changeup
SI,2023-05-20,95,"Brito, Jhony",680574,666745,,2,3,,2,Sinker
SI,2023-05-20,96.4,"Brito, Jhony",680574,666745,,2,3,,1,Sinker
CH,2023-05-20,88.4,"Brito, Jhony",663697,666745,walk,2,3,,6,Changeup
CU,2023-05-20,82.8,"Brito, Jhony",663697,666745,,2,3,,5,Curveball
CH,2023-05-20,88.9,"Brito, Jhony",663697,666745,,2,3,,4,Changeup
CU,2023-05-20,83.3,"Brito, Jhony",663697,666745,,2,3,,3,Curveball
SI,2023-05-20,96.8,"Brito, Jhony",663697,666745,,2,3,,2,Sinker
SI,2023-05-20,97.5,"Brito, Jhony",663697,666745,,2,3,,1,Sinker
CH,2023-05-20,88.5,"Brito, Jhony",571912,666745,field_out,1,3,178,4,Changeup
CU,2023-05-20,84,"Brito, Jhony",571912,666745,,1,3,,3,Curveball
SI,2023-05-20,96.5,"Brito, Jhony",571912,666745,,1,3,156,2,Sinker
SI,2023-05-20,96.6,"Brito, Jhony",571912,666745,,1,3,,1,Sinker
SI,2023-05-20,97.2,"Brito, Jhony",676480,666745,strikeout,0,3,,7,Sinker
CH,2023-05-20,88.3,"Brito, Jhony",676480,666745,,0,3,240,6,Changeup
SI,2023-05-20,97.7,"Brito, Jhony",676480,666745,,0,3,,5,Sinker
SI,2023-05-20,96.6,"Brito, Jhony",676480,666745,,0,3,,4,Sinker
SI,2023-05-20,95.3,"Brito, Jhony",676480,666745,,0,3,,3,Sinker
CH,2023-05-20,87.9,"Brito, Jhony",676480,666745,,0,3,,2,Changeup
SI,2023-05-20,94.6,"King, Michael",669222,650633,field_out,2,8,9,5,Sinker
SI,2023-05-20,96.4,"Brito, Jhony",676480,666745,,0,3,,1,Sinker
CU,2023-05-20,82.1,"Brito, Jhony",571976,666745,field_out,2,2,3,3,Curveball
ST,2023-05-20,82.5,"King, Michael",669222,650633,,2,8,,4,Sweeper
SI,2023-05-20,95.9,"Brito, Jhony",571976,666745,,2,2,,2,Sinker
FF,2023-05-20,95.3,"King, Michael",669222,650633,,2,8,,3,4-Seam Fastball
SI,2023-05-20,96.7,"Brito, Jhony",571976,666745,,2,2,,1,Sinker
SI,2023-05-20,92.9,"King, Michael",669222,650633,,2,8,165,2,Sinker
SI,2023-05-20,94.8,"King, Michael",669222,650633,,2,8,,1,Sinker
CH,2023-05-20,89.2,"Brito, Jhony",669222,666745,strikeout,1,2,,4,Changeup
ST,2023-05-20,82.5,"King, Michael",663886,650633,strikeout,1,8,,3,Sweeper
SI,2023-05-20,96,"Brito, Jhony",669222,666745,,1,2,12,3,Sinker
FF,2023-05-20,94.6,"Marinaccio, Ron",676480,676760,strikeout,2,6,,7,4-Seam Fastball
CU,2023-05-20,83,"Brito, Jhony",669222,666745,,1,2,,2,Curveball
SI,2023-05-20,93.7,"King, Michael",663886,650633,,1,8,,2,Sinker
FF,2023-05-20,94.6,"Marinaccio, Ron",676480,676760,,2,6,171,6,4-Seam Fastball
SI,2023-05-20,97,"Brito, Jhony",669222,666745,,1,2,,1,Sinker
ST,2023-05-20,81,"King, Michael",663886,650633,,1,8,,1,Sweeper
SI,2023-05-20,96.9,"Brito, Jhony",663886,666745,strikeout,0,2,,3,Sinker
SI,2023-05-20,94.7,"King, Michael",668715,650633,strikeout,0,8,,6,Sinker
CH,2023-05-20,84.5,"Marinaccio, Ron",676480,676760,,2,6,,5,Changeup
ST,2023-05-20,82.7,"Marinaccio, Ron",676480,676760,,2,6,6,4,Sweeper
SI,2023-05-20,96.1,"Brito, Jhony",663886,666745,,0,2,,2,Sinker
ST,2023-05-20,82.3,"King, Michael",668715,650633,,0,8,4,5,Sweeper
SI,2023-05-20,96.7,"Brito, Jhony",663886,666745,,0,2,215,1,Sinker
ST,2023-05-20,81.9,"King, Michael",668715,650633,,0,8,,4,Sweeper
FF,2023-05-20,95.4,"Marinaccio, Ron",676480,676760,,2,6,,3,4-Seam Fastball
CH,2023-05-20,84.1,"Marinaccio, Ron",676480,676760,,2,6,,2,Changeup
ST,2023-05-20,80.6,"King, Michael",668715,650633,,0,8,,3,Sweeper
SI,2023-05-20,96.9,"Brito, Jhony",663886,666745,,2,1,,3,Sinker
FF,2023-05-20,94.9,"King, Michael",668715,650633,,0,8,,2,4-Seam Fastball
